CustomerId,CustomerKey,LocationId
AW00026888,26888,255
AW00026889,26889,199
AW00026890,26890,200
AW00026891,26891,315
AW00026892,26892,336
AW00026893,26893,237
AW00026894,26894,194
AW00026895,26895,98
AW00026896,26896,125
AW00026897,26897,212
AW00026898,26898,178
AW00026899,26899,241
AW00026900,26900,296
AW00026901,26901,7
AW00026902,26902,279
AW00026903,26903,9
AW00026904,26904,118
AW00026905,26905,254
AW00026906,26906,21
AW00026907,26907,91
AW00026908,26908,9
AW00026909,26909,189
AW00026910,26910,131
AW00026911,26911,125
AW00026912,26912,228
AW00026913,26913,16
AW00026914,26914,327
AW00026915,26915,131
AW00026916,26916,294
AW00026917,26917,30
AW00026918,26918,88
AW00026919,26919,328
AW00026920,26920,332
AW00026921,26921,233
AW00026922,26922,30
AW00026923,26923,103
AW00026924,26924,70
AW00026925,26925,9
AW00026926,26926,286
AW00026927,26927,242
AW00026928,26928,98
AW00026929,26929,237
AW00026930,26930,112
AW00026931,26931,336
AW00026932,26932,52
AW00026933,26933,142
AW00026934,26934,237
AW00026935,26935,154
AW00026936,26936,215
AW00026937,26937,7
AW00026938,26938,307
AW00026939,26939,28
AW00026940,26940,251
AW00026940,26940,243
AW00026941,26941,230
AW00026942,26942,5
AW00026943,26943,105
AW00026944,26944,207
AW00026945,26945,189
AW00026946,26946,287
AW00026946,26946,119
AW00026947,26947,201
AW00026948,26948,121
AW00026949,26949,193
AW00026950,26950,9
AW00026951,26951,226
AW00026952,26952,178
AW00026953,26953,182
AW00026954,26954,149
AW00026955,26955,218
AW00026956,26956,333
AW00026957,26957,129
AW00026958,26958,9
AW00026959,26959,307
AW00026960,26960,218
AW00026961,26961,194
AW00026962,26962,64
AW00026963,26963,308
AW00026964,26964,105
AW00026965,26965,178
AW00026966,26966,218
AW00026967,26967,276
AW00026968,26968,323
AW00026969,26969,18
AW00026970,26970,78
AW00026971,26971,128
AW00026972,26972,77
AW00026973,26973,315
AW00026974,26974,144
AW00026975,26975,222
AW00026976,26976,27
AW00026977,26977,282
AW00026978,26978,94
AW00026979,26979,92
AW00026980,26980,259
AW00026981,26981,331
AW00026981,26981,97
AW00026982,26982,135
AW00026983,26983,331
AW00026983,26983,97
AW00026984,26984,124
AW00026985,26985,259
AW00026986,26986,6
AW00026987,26987,314
AW00026987,26987,264
AW00026987,26987,217
AW00026988,26988,290
AW00026989,26989,23
AW00026990,26990,308
AW00026991,26991,112
AW00026992,26992,299
AW00026993,26993,173
AW00026994,26994,143
AW00026995,26995,63
AW00026996,26996,268
AW00026997,26997,241
AW00026998,26998,268
AW00026999,26999,200
AW00027000,27000,226
AW00027001,27001,209
AW00027002,27002,167
AW00027003,27003,251
AW00027003,27003,243
AW00027004,27004,251
AW00027004,27004,243
AW00027005,27005,232
AW00027006,27006,230
AW00027007,27007,25
AW00027008,27008,78
AW00027009,27009,7
AW00027010,27010,151
AW00027011,27011,177
AW00027012,27012,17
AW00027013,27013,334
AW00027014,27014,82
AW00027015,27015,60
AW00027016,27016,277
AW00027017,27017,96
AW00027018,27018,151
AW00027019,27019,86
AW00027020,27020,216
AW00027021,27021,166
AW00027022,27022,171
AW00027023,27023,117
AW00027024,27024,258
AW00027025,27025,196
AW00027026,27026,86
AW00027027,27027,312
AW00027028,27028,80
AW00027029,27029,198
AW00027030,27030,177
AW00027031,27031,150
AW00027032,27032,284
AW00027033,27033,67
AW00027034,27034,60
AW00027035,27035,289
AW00027036,27036,301
AW00027037,27037,47
AW00027038,27038,186
AW00027039,27039,81
AW00027040,27040,116
AW00027041,27041,104
AW00027042,27042,329
AW00027043,27043,312
AW00027044,27044,289
AW00027045,27045,275
AW00027046,27046,309
AW00027047,27047,17
AW00027048,27048,54
AW00027049,27049,213
AW00027050,27050,57
AW00027051,27051,20
AW00027052,27052,177
AW00027053,27053,312
AW00027054,27054,15
AW00027055,27055,236
AW00027056,27056,267
AW00027057,27057,68
AW00027058,27058,260
AW00027059,27059,203
AW00027060,27060,240
AW00027061,27061,240
AW00027062,27062,304
AW00027063,27063,60
AW00027064,27064,210
AW00027065,27065,153
AW00027066,27066,216
AW00027067,27067,289
AW00027068,27068,81
AW00027069,27069,81
AW00027070,27070,322
AW00027071,27071,56
AW00027072,27072,96
AW00027073,27073,117
AW00027074,27074,301
AW00027075,27075,304
AW00027076,27076,150
AW00027077,27077,106
AW00027078,27078,166
AW00027079,27079,190
AW00027080,27080,133
AW00027081,27081,151
AW00027082,27082,240
AW00027083,27083,54
AW00027084,27084,171
AW00027085,27085,56
AW00027086,27086,165
AW00027087,27087,284
AW00027088,27088,274
AW00027089,27089,60
AW00027090,27090,235
AW00027091,27091,322
AW00027092,27092,151
AW00027093,27093,115
AW00027094,27094,224
AW00027095,27095,81
AW00027096,27096,54
AW00027097,27097,104
AW00027098,27098,301
AW00027099,27099,244
AW00027100,27100,244
AW00027101,27101,2
AW00027102,27102,329
AW00027103,27103,96
AW00027104,27104,15
AW00027105,27105,106
AW00027106,27106,267
AW00027107,27107,267
AW00027108,27108,309
AW00027109,27109,17
AW00027110,27110,258
AW00027111,27111,303
AW00027112,27112,244
AW00027113,27113,122
AW00027114,27114,236
AW00027115,27115,17
AW00027116,27116,67
AW00027117,27117,67
AW00027118,27118,37
AW00027119,27119,121
AW00027120,27120,314
AW00027120,27120,264
AW00027120,27120,217
AW00027121,27121,125
AW00027122,27122,232
AW00027123,27123,279
AW00027124,27124,105
AW00027125,27125,255
AW00027126,27126,242
AW00027127,27127,18
AW00027128,27128,79
AW00027129,27129,142
AW00027130,27130,83
AW00027131,27131,207
AW00027132,27132,200
AW00027133,27133,135
AW00027134,27134,253
AW00027135,27135,63
AW00027136,27136,23
AW00027137,27137,313
AW00027138,27138,176
AW00027139,27139,214
AW00027139,27139,12
AW00027140,27140,201
AW00027141,27141,218
AW00027142,27142,91
AW00027143,27143,28
AW00027144,27144,306
AW00027145,27145,127
AW00027146,27146,294
AW00027147,27147,328
AW00027148,27148,233
AW00027149,27149,11
AW00027150,27150,58
AW00027151,27151,311
AW00027152,27152,193
AW00027153,27153,110
AW00027154,27154,6
AW00027155,27155,154
AW00027156,27156,218
AW00027157,27157,112
AW00027158,27158,98
AW00027159,27159,99
AW00027160,27160,215
AW00027161,27161,111
AW00027162,27162,183
AW00027163,27163,330
AW00027164,27164,200
AW00027165,27165,126
AW00027166,27166,230
AW00027167,27167,242
AW00027168,27168,64
AW00027169,27169,209
AW00027170,27170,176
AW00027171,27171,92
AW00027172,27172,317
AW00027173,27173,223
AW00027174,27174,188
AW00027175,27175,125
AW00027176,27176,144
AW00027177,27177,183
AW00027178,27178,251
AW00027178,27178,243
AW00027179,27179,200
AW00027180,27180,259
AW00027181,27181,143
AW00027182,27182,24
AW00027183,27183,308
AW00027184,27184,292
AW00027185,27185,315
AW00027186,27186,128
AW00027187,27187,241
AW00027188,27188,112
AW00027189,27189,216
AW00027190,27190,334
AW00027191,27191,56
AW00027192,27192,107
AW00027193,27193,235
AW00027194,27194,57
AW00027195,27195,134
AW00027196,27196,304
AW00027197,27197,60
AW00027198,27198,210
AW00027199,27199,322
AW00027200,27200,42
AW00027201,27201,54
AW00027202,27202,136
AW00027203,27203,295
AW00027204,27204,151
AW00027205,27205,62
AW00027206,27206,134
AW00027207,27207,67
AW00027208,27208,302
AW00027209,27209,106
AW00027210,27210,334
AW00027211,27211,211
AW00027212,27212,107
AW00027213,27213,114
AW00027214,27214,90
AW00027215,27215,240
AW00027216,27216,166
AW00027217,27217,260
AW00027218,27218,190
AW00027219,27219,3
AW00027220,27220,81
AW00027221,27221,71
AW00027222,27222,151
AW00027223,27223,165
AW00027224,27224,196
AW00027225,27225,249
AW00027226,27226,57
AW00027227,27227,326
AW00027228,27228,122
AW00027229,27229,134
AW00027230,27230,240
AW00027231,27231,236
AW00027232,27232,162
AW00027233,27233,289
AW00027234,27234,136
AW00027235,27235,260
AW00027236,27236,138
AW00027237,27237,153
AW00027238,27238,133
AW00027239,27239,150
AW00027240,27240,68
AW00027241,27241,219
AW00027242,27242,312
AW00027243,27243,303
AW00027244,27244,247
AW00027245,27245,231
AW00027246,27246,3
AW00027247,27247,3
AW00027248,27248,162
AW00027249,27249,190
AW00027250,27250,210
AW00027251,27251,150
AW00027252,27252,312
AW00027253,27253,258
AW00027254,27254,60
AW00027255,27255,57
AW00027256,27256,96
AW00027257,27257,151
AW00027258,27258,133
AW00027259,27259,82
AW00027260,27260,334
AW00027261,27261,210
AW00027262,27262,275
AW00027263,27263,284
AW00027264,27264,260
AW00027265,27265,145
AW00027266,27266,166
AW00027267,27267,335
AW00027268,27268,151
AW00027269,27269,165
AW00027270,27270,329
AW00027271,27271,277
AW00027272,27272,211
AW00027273,27273,186
AW00027274,27274,235
AW00027275,27275,289
AW00027276,27276,203
AW00027277,27277,326
AW00027278,27278,152
AW00027279,27279,122
AW00027280,27280,334
AW00027281,27281,35
AW00027282,27282,59
AW00027283,27283,258
AW00027284,27284,177
AW00027285,27285,240
AW00027286,27286,262
AW00027287,27287,267
AW00027288,27288,246
AW00027289,27289,216
AW00027290,27290,162
AW00027291,27291,210
AW00027292,27292,4
AW00027293,27293,53
AW00027294,27294,198
AW00027295,27295,271
AW00027296,27296,326
AW00027297,27297,258
AW00027298,27298,244
AW00027299,27299,321
AW00027300,27300,2
AW00027301,27301,106
AW00027302,27302,137
AW00027303,27303,253
AW00027304,27304,182
AW00027305,27305,327
AW00027306,27306,180
AW00027307,27307,18
AW00027308,27308,200
AW00027309,27309,226
AW00027310,27310,6
AW00027311,27311,135
AW00027312,27312,149
AW00027313,27313,63
AW00027314,27314,331
AW00027314,27314,97
AW00027315,27315,160
AW00027316,27316,23
AW00027317,27317,207
AW00027318,27318,154
AW00027319,27319,13
AW00027320,27320,23
AW00027321,27321,160
AW00027322,27322,286
AW00027323,27323,182
AW00027324,27324,135
AW00027325,27325,121
AW00027326,27326,27
AW00027327,27327,160
AW00027328,27328,178
AW00027329,27329,120
AW00027330,27330,282
AW00027331,27331,200
AW00027332,27332,197
AW00027333,27333,144
AW00027334,27334,176
AW00027335,27335,27
AW00027336,27336,241
AW00027337,27337,299
AW00027338,27338,184
AW00027339,27339,229
AW00027340,27340,323
AW00027341,27341,221
AW00027342,27342,332
AW00027343,27343,294
AW00027344,27344,234
AW00027345,27345,321
AW00027346,27346,233
AW00027347,27347,248
AW00027348,27348,233
AW00027349,27349,30
AW00027350,27350,298
AW00027351,27351,310
AW00027352,27352,328
AW00027353,27353,248
AW00027354,27354,229
AW00027355,27355,256
AW00027356,27356,229
AW00027357,27357,234
AW00027358,27358,29
AW00027359,27359,11
AW00027360,27360,328
AW00027361,27361,187
AW00027362,27362,234
AW00027363,27363,306
AW00027364,27364,298
AW00027365,27365,195
AW00027366,27366,208
AW00027367,27367,29
AW00027368,27368,170
AW00027369,27369,195
AW00027370,27370,127
AW00027371,27371,234
AW00027372,27372,293
AW00027373,27373,247
AW00027374,27374,60
AW00027375,27375,162
AW00027376,27376,54
AW00027377,27377,2
AW00027378,27378,86
AW00027379,27379,47
AW00027380,27380,2
AW00027381,27381,334
AW00027382,27382,236
AW00027383,27383,133
AW00027384,27384,240
AW00027385,27385,334
AW00027386,27386,106
AW00027387,27387,4
AW00027388,27388,114
AW00027389,27389,75
AW00027390,27390,210
AW00027391,27391,104
AW00027392,27392,15
AW00027393,27393,258
AW00027394,27394,42
AW00027395,27395,17
AW00027396,27396,277
AW00027397,27397,53
AW00027398,27398,81
AW00027399,27399,62
AW00027400,27400,171
AW00027401,27401,258
AW00027402,27402,303
AW00027403,27403,86
AW00027404,27404,303
AW00027405,27405,166
AW00027406,27406,171
AW00027407,27407,295
AW00027408,27408,133
AW00027409,27409,236
AW00027410,27410,198
AW00027411,27411,117
AW00027412,27412,47
AW00027413,27413,2
AW00027414,27414,335
AW00027415,27415,335
AW00027416,27416,136
AW00027417,27417,62
AW00027418,27418,75
AW00027419,27419,258
AW00027420,27420,240
AW00027421,27421,44
AW00027422,27422,247
AW00027423,27423,62
AW00027424,27424,231
AW00027425,27425,267
AW00027426,27426,216
AW00027427,27427,190
AW00027428,27428,82
AW00027429,27429,302
AW00027430,27430,60
AW00027431,27431,4
AW00027432,27432,151
AW00027433,27433,236
AW00027434,27434,235
AW00027435,27435,51
AW00027436,27436,258
AW00027437,27437,145
AW00027438,27438,15
AW00027439,27439,53
AW00027440,27440,138
AW00027441,27441,32
AW00027442,27442,236
AW00027443,27443,152
AW00027444,27444,165
AW00027445,27445,236
AW00027446,27446,190
AW00027447,27447,75
AW00027448,27448,269
AW00027449,27449,198
AW00027450,27450,165
AW00027451,27451,2
AW00027452,27452,75
AW00027453,27453,62
AW00027454,27454,80
AW00027455,27455,42
AW00027456,27456,54
AW00027457,27457,4
AW00027458,27458,203
AW00027459,27459,334
AW00027460,27460,151
AW00027461,27461,68
AW00027462,27462,15
AW00027463,27463,151
AW00027464,27464,321
AW00027465,27465,247
AW00027466,27466,68
AW00027467,27467,62
AW00027468,27468,326
AW00027469,27469,184
AW00027470,27470,323
AW00027471,27471,73
AW00027472,27472,127
AW00027473,27473,11
AW00027474,27474,210
AW00027475,27475,138
AW00027476,27476,15
AW00027477,27477,203
AW00027478,27478,151
AW00027479,27479,53
AW00027480,27480,235
AW00027481,27481,166
AW00027482,27482,306
AW00027483,27483,29
AW00027484,27484,332
AW00027485,27485,187
AW00027486,27486,221
AW00027487,27487,323
AW00027488,27488,285
AW00027489,27489,11
AW00027490,27490,11
AW00027491,27491,1
AW00027492,27492,332
AW00027493,27493,208
AW00027494,27494,229
AW00027495,27495,285
AW00027496,27496,332
AW00027497,27497,306
AW00027498,27498,179
AW00027499,27499,285
AW00027500,27500,320
AW00027501,27501,221
AW00027502,27502,171
AW00027503,27503,262
AW00027504,27504,57
AW00027505,27505,106
AW00027506,27506,106
AW00027507,27507,236
AW00027508,27508,203
AW00027509,27509,68
AW00027510,27510,106
AW00027511,27511,321
AW00027512,27512,285
AW00027513,27513,30
AW00027514,27514,70
AW00027515,27515,306
AW00027516,27516,256
AW00027517,27517,70
AW00027518,27518,208
AW00027519,27519,1
AW00027520,27520,73
AW00027521,27521,151
AW00027522,27522,145
AW00027523,27523,67
AW00027524,27524,210
AW00027525,27525,277
AW00027526,27526,90
AW00027527,27527,133
AW00027528,27528,267
AW00027529,27529,198
AW00027530,27530,289
AW00027531,27531,260
AW00027532,27532,271
AW00027533,27533,15
AW00027534,27534,106
AW00027535,27535,134
AW00027536,27536,324
AW00027537,27537,224
AW00027538,27538,17
AW00027539,27539,236
AW00027540,27540,53
AW00027541,27541,152
AW00027542,27542,322
AW00027543,27543,224
AW00027544,27544,203
AW00027545,27545,80
AW00027546,27546,186
AW00027547,27547,81
AW00027548,27548,301
AW00027549,27549,165
AW00027550,27550,171
AW00027551,27551,117
AW00027552,27552,62
AW00027553,27553,198
AW00027554,27554,231
AW00027555,27555,81
AW00027556,27556,196
AW00027557,27557,145
AW00027558,27558,136
AW00027559,27559,114
AW00027560,27560,312
AW00027561,27561,219
AW00027562,27562,303
AW00027563,27563,196
AW00027564,27564,334
AW00027565,27565,309
AW00027566,27566,81
AW00027567,27567,136
AW00027568,27568,211
AW00027569,27569,75
AW00027570,27570,210
AW00027571,27571,236
AW00027572,27572,326
AW00027573,27573,81
AW00027574,27574,190
AW00027575,27575,334
AW00027576,27576,211
AW00027577,27577,96
AW00027578,27578,186
AW00027579,27579,151
AW00027580,27580,256
AW00027581,27581,29
AW00027582,27582,170
AW00027583,27583,22
AW00027584,27584,208
AW00027585,27585,248
AW00027586,27586,306
AW00027587,27587,229
AW00027588,27588,221
AW00027589,27589,305
AW00027590,27590,332
AW00027591,27591,310
AW00027592,27592,179
AW00027593,27593,310
AW00027594,27594,184
AW00027595,27595,245
AW00027596,27596,148
AW00027597,27597,127
AW00027598,27598,11
AW00027599,27599,30
AW00027600,27600,289
AW00027601,27601,334
AW00027602,27602,80
AW00027603,27603,152
AW00027604,27604,96
AW00027605,27605,136
AW00027606,27606,211
AW00027607,27607,145
AW00027608,27608,67
AW00027609,27609,90
AW00027610,27610,289
AW00027611,27611,326
AW00027612,27612,203
AW00027613,27613,312
AW00027614,27614,67
AW00027615,27615,231
AW00027616,27616,3
AW00027617,27617,138
AW00027618,27618,114
AW00027619,27619,151
AW00027620,27620,236
AW00027621,27621,190
AW00027622,27622,60
AW00027623,27623,235
AW00027624,27624,166
AW00027625,27625,57
AW00027626,27626,309
AW00027627,27627,107
AW00027628,27628,2
AW00027629,27629,96
AW00027630,27630,151
AW00027631,27631,224
AW00027632,27632,258
AW00027633,27633,324
AW00027634,27634,302
AW00027635,27635,210
AW00027636,27636,122
AW00027637,27637,42
AW00027638,27638,54
AW00027639,27639,165
AW00027640,27640,133
AW00027641,27641,326
AW00027642,27642,231
AW00027643,27643,32
AW00027644,27644,122
AW00027645,27645,62
AW00027646,27646,47
AW00027647,27647,166
AW00027648,27648,165
AW00027649,27649,177
AW00027650,27650,57
AW00027651,27651,133
AW00027652,27652,247
AW00027653,27653,258
AW00027654,27654,203
AW00027655,27655,62
AW00027656,27656,303
AW00027657,27657,262
AW00027658,27658,117
AW00027659,27659,177
AW00027660,27660,133
AW00027661,27661,216
AW00027662,27662,334
AW00027663,27663,249
AW00027664,27664,219
AW00027665,27665,115
AW00027666,27666,153
AW00027667,27667,115
AW00027668,27668,104
AW00027669,27669,62
AW00027670,27670,152
AW00027671,27671,301
AW00027672,27672,312
AW00027673,27673,60
AW00027674,27674,235
AW00027675,27675,274
AW00027676,27676,20
AW00027677,27677,210
AW00027678,27678,57
AW00027679,27679,162
AW00027680,27680,151
AW00027681,27681,151
AW00027682,27682,51
AW00027683,27683,17
AW00027684,27684,277
AW00027685,27685,332
AW00027686,27686,276
AW00027687,27687,208
AW00027688,27688,140
AW00027689,27689,248
AW00027690,27690,328
AW00027691,27691,140
AW00027692,27692,29
AW00027693,27693,187
AW00027694,27694,305
AW00027695,27695,323
AW00027696,27696,229
AW00027697,27697,148
AW00027698,27698,294
AW00027699,27699,170
AW00027700,27700,234
AW00027701,27701,310
AW00027702,27702,276
AW00027703,27703,320
AW00027704,27704,195
AW00027705,27705,29
AW00027706,27706,148
AW00027707,27707,184
AW00027708,27708,294
AW00027709,27709,248
AW00027710,27710,127
AW00027711,27711,11
AW00027712,27712,29
AW00027713,27713,88
AW00027714,27714,140
AW00027715,27715,29
AW00027716,27716,221
AW00027717,27717,285
AW00027718,27718,58
AW00027719,27719,70
AW00027720,27720,29
AW00027721,27721,229
AW00027722,27722,58
AW00027723,27723,170
AW00027724,27724,220
AW00027725,27725,86
AW00027726,27726,3
AW00027727,27727,284
AW00027728,27728,29
AW00027729,27729,271
AW00027730,27730,301
AW00027731,27731,32
AW00027732,27732,165
AW00027733,27733,73
AW00027734,27734,312
AW00027735,27735,322
AW00027736,27736,247
AW00027737,27737,20
AW00027738,27738,258
AW00027739,27739,258
AW00027740,27740,210
AW00027741,27741,210
AW00027742,27742,42
AW00027743,27743,234
AW00027744,27744,323
AW00027745,27745,221
AW00027746,27746,58
AW00027747,27747,277
AW00027748,27748,211
AW00027749,27749,334
AW00027750,27750,106
AW00027751,27751,153
AW00027752,27752,324
AW00027753,27753,196
AW00027754,27754,231
AW00027755,27755,75
AW00027756,27756,304
AW00027757,27757,258
AW00027758,27758,303
AW00027759,27759,260
AW00027760,27760,91
AW00027761,27761,214
AW00027761,27761,12
AW00027762,27762,254
AW00027763,27763,118
AW00027764,27764,330
AW00027765,27765,199
AW00027766,27766,215
AW00027767,27767,23
AW00027768,27768,9
AW00027769,27769,43
AW00027770,27770,113
AW00027771,27771,182
AW00027772,27772,158
AW00027773,27773,26
AW00027774,27774,144
AW00027775,27775,113
AW00027776,27776,43
AW00027777,27777,314
AW00027777,27777,264
AW00027777,27777,217
AW00027778,27778,7
AW00027779,27779,137
AW00027780,27780,222
AW00027781,27781,193
AW00027782,27782,299
AW00027783,27783,299
AW00027784,27784,135
AW00027785,27785,83
AW00027786,27786,327
AW00027787,27787,121
AW00027788,27788,123
AW00027789,27789,167
AW00027790,27790,173
AW00027791,27791,314
AW00027791,27791,264
AW00027791,27791,217
AW00027792,27792,257
AW00027793,27793,230
AW00027794,27794,183
AW00027795,27795,77
AW00027796,27796,253
AW00027797,27797,317
AW00027798,27798,209
AW00027799,27799,299
AW00027800,27800,49
AW00027801,27801,41
AW00027802,27802,315
AW00027803,27803,91
AW00027804,27804,192
AW00027805,27805,279
AW00027806,27806,52
AW00027807,27807,99
AW00027808,27808,137
AW00027809,27809,241
AW00027810,27810,98
AW00027811,27811,257
AW00027812,27812,164
AW00027813,27813,199
AW00027814,27814,112
AW00027815,27815,327
AW00027816,27816,279
AW00027817,27817,5
AW00027818,27818,123
AW00027819,27819,299
AW00027820,27820,237
AW00027821,27821,13
AW00027822,27822,49
AW00027823,27823,282
AW00027824,27824,9
AW00027825,27825,268
AW00027826,27826,314
AW00027826,27826,264
AW00027826,27826,217
AW00027827,27827,296
AW00027828,27828,94
AW00027829,27829,191
AW00027830,27830,188
AW00027831,27831,263
AW00027832,27832,113
AW00027833,27833,94
AW00027834,27834,9
AW00027835,27835,197
AW00027836,27836,232
AW00027837,27837,7
AW00027838,27838,144
AW00027839,27839,45
AW00027840,27840,137
AW00027841,27841,212
AW00027842,27842,193
AW00027843,27843,259
AW00027844,27844,109
AW00027845,27845,28
AW00027846,27846,24
AW00027847,27847,218
AW00027848,27848,13
AW00027849,27849,189
AW00027850,27850,118
AW00027851,27851,330
AW00027852,27852,212
AW00027853,27853,141
AW00027854,27854,286
AW00027855,27855,6
AW00027856,27856,64
AW00027857,27857,37
AW00027858,27858,251
AW00027858,27858,243
AW00027859,27859,325
AW00027860,27860,276
AW00027861,27861,30
AW00027862,27862,233
AW00027863,27863,179
AW00027864,27864,163
AW00027865,27865,321
AW00027866,27866,208
AW00027867,27867,221
AW00027868,27868,179
AW00027869,27869,276
AW00027870,27870,11
AW00027871,27871,127
AW00027872,27872,294
AW00027873,27873,305
AW00027874,27874,306
AW00027875,27875,294
AW00027876,27876,70
AW00027877,27877,11
AW00027878,27878,29
AW00027879,27879,320
AW00027880,27880,45
AW00027881,27881,43
AW00027882,27882,113
AW00027883,27883,259
AW00027884,27884,282
AW00027885,27885,313
AW00027886,27886,91
AW00027887,27887,286
AW00027888,27888,77
AW00027889,27889,72
AW00027890,27890,83
AW00027891,27891,126
AW00027892,27892,327
AW00027893,27893,135
AW00027894,27894,126
AW00027895,27895,189
AW00027896,27896,64
AW00027897,27897,228
AW00027898,27898,141
AW00027899,27899,272
AW00027900,27900,292
AW00027901,27901,64
AW00027902,27902,282
AW00027903,27903,91
AW00027904,27904,98
AW00027905,27905,218
AW00027906,27906,85
AW00027907,27907,83
AW00027908,27908,331
AW00027908,27908,97
AW00027909,27909,95
AW00027910,27910,332
AW00027911,27911,271
AW00027912,27912,275
AW00027913,27913,90
AW00027914,27914,62
AW00027915,27915,47
AW00027916,27916,75
AW00027917,27917,107
AW00027918,27918,106
AW00027919,27919,122
AW00027920,27920,75
AW00027921,27921,258
AW00027922,27922,60
AW00027923,27923,290
AW00027924,27924,291
AW00027925,27925,98
AW00027926,27926,141
AW00027927,27927,296
AW00027928,27928,52
AW00027929,27929,218
AW00027930,27930,111
AW00027931,27931,261
AW00027932,27932,223
AW00027933,27933,118
AW00027934,27934,110
AW00027935,27935,34
AW00027936,27936,279
AW00027937,27937,282
AW00027938,27938,172
AW00027939,27939,85
AW00027940,27940,252
AW00027941,27941,259
AW00027942,27942,232
AW00027943,27943,6
AW00027944,27944,257
AW00027945,27945,252
AW00027946,27946,123
AW00027947,27947,314
AW00027947,27947,264
AW00027947,27947,217
AW00027948,27948,314
AW00027948,27948,264
AW00027948,27948,217
AW00027949,27949,13
AW00027950,27950,105
AW00027951,27951,286
AW00027952,27952,223
AW00027953,27953,333
AW00027954,27954,77
AW00027955,27955,200
AW00027956,27956,52
AW00027957,27957,333
AW00027958,27958,327
AW00027959,27959,194
AW00027960,27960,188
AW00027961,27961,69
AW00027962,27962,178
AW00027963,27963,297
AW00027964,27964,126
AW00027965,27965,225
AW00027966,27966,110
AW00027967,27967,128
AW00027968,27968,58
AW00027969,27969,170
AW00027970,27970,163
AW00027971,27971,140
AW00027972,27972,321
AW00027973,27973,298
AW00027974,27974,103
AW00027975,27975,140
AW00027976,27976,306
AW00027977,27977,221
AW00027978,27978,187
AW00027979,27979,179
AW00027980,27980,310
AW00027981,27981,320
AW00027982,27982,310
AW00027983,27983,22
AW00027984,27984,233
AW00027985,27985,245
AW00027986,27986,221
AW00027987,27987,234
AW00027988,27988,153
AW00027989,27989,246
AW00027990,27990,152
AW00027991,27991,4
AW00027992,27992,274
AW00027993,27993,249
AW00027994,27994,17
AW00027995,27995,203
AW00027996,27996,51
AW00027997,27997,106
AW00027998,27998,220
AW00027999,27999,295
AW00028000,28000,80
AW00028001,28001,106
AW00028002,28002,60
AW00028003,28003,271
AW00028004,28004,54
AW00028005,28005,203
AW00028006,28006,107
AW00028007,28007,90
AW00028008,28008,274
AW00028009,28009,231
AW00028010,28010,4
AW00028011,28011,211
AW00028012,28012,57
AW00028013,28013,240
AW00028014,28014,90
AW00028015,28015,104
AW00028016,28016,246
AW00028017,28017,60
AW00028018,28018,20
AW00028019,28019,277
AW00028020,28020,322
AW00028021,28021,240
AW00028022,28022,309
AW00028023,28023,117
AW00028024,28024,106
AW00028025,28025,303
AW00028026,28026,205
AW00028027,28027,324
AW00028028,28028,54
AW00028029,28029,334
AW00028030,28030,17
AW00028031,28031,151
AW00028032,28032,53
AW00028033,28033,106
AW00028034,28034,2
AW00028035,28035,89
AW00028036,28036,304
AW00028037,28037,247
AW00028038,28038,15
AW00028039,28039,205
AW00028040,28040,322
AW00028041,28041,138
AW00028042,28042,133
AW00028043,28043,133
AW00028044,28044,133
AW00028045,28045,244
AW00028046,28046,2
AW00028047,28047,17
AW00028048,28048,3
AW00028049,28049,224
AW00028050,28050,190
AW00028051,28051,303
AW00028052,28052,60
AW00028053,28053,90
AW00028054,28054,20
AW00028055,28055,96
AW00028056,28056,165
AW00028057,28057,177
AW00028058,28058,106
AW00028059,28059,15
AW00028060,28060,274
AW00028061,28061,106
AW00028062,28062,190
AW00028063,28063,249
AW00028064,28064,17
AW00028065,28065,90
AW00028066,28066,309
AW00028067,28067,3
AW00028068,28068,246
AW00028069,28069,304
AW00028070,28070,115
AW00028071,28071,203
AW00028072,28072,145
AW00028073,28073,240
AW00028074,28074,303
AW00028075,28075,114
AW00028076,28076,20
AW00028077,28077,166
AW00028078,28078,57
AW00028079,28079,335
AW00028080,28080,324
AW00028081,28081,295
AW00028082,28082,162
AW00028083,28083,15
AW00028084,28084,203
AW00028085,28085,54
AW00028086,28086,15
AW00028087,28087,15
AW00028088,28088,15
AW00028089,28089,151
AW00028090,28090,153
AW00028091,28091,179
AW00028092,28092,244
AW00028093,28093,67
AW00028094,28094,57
AW00028095,28095,136
AW00028096,28096,203
AW00028097,28097,151
AW00028098,28098,30
AW00028099,28099,75
AW00028100,28100,75
AW00028101,28101,240
AW00028102,28102,163
AW00028103,28103,229
AW00028104,28104,62
AW00028105,28105,309
AW00028106,28106,150
AW00028107,28107,234
AW00028108,28108,234
AW00028109,28109,234
AW00028110,28110,179
AW00028111,28111,256
AW00028112,28112,309
AW00028113,28113,305
AW00028114,28114,103
AW00028115,28115,148
AW00028116,28116,233
AW00028117,28117,256
AW00028118,28118,170
AW00028119,28119,187
AW00028120,28120,58
AW00028121,28121,324
AW00028122,28122,275
AW00028123,28123,203
AW00028124,28124,115
AW00028125,28125,153
AW00028126,28126,53
AW00028127,28127,249
AW00028128,28128,326
AW00028129,28129,304
AW00028130,28130,80
AW00028131,28131,334
AW00028132,28132,29
